"Data Source","World Development Indicators",

"Last Updated Date","2023-09-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Late-demographic dividend","LTE","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","78.5562210083008","78.6372985839844","80.1429290771484","81.6434936523438","83.1101989746094","84.368766784668","85.7582015991211","86.3591537475586","87.2465286254883","88.0688171386719","88.7890090942383","89.5309066772461","91.4616088867188","91.7142486572266","91.984748840332","92.3301773071289","92.6444931030273","92.9640502929688","93.2716979980469","93.6089630126953","93.9469299316406","96.8017272949219","96.9399719238281","97.0714797973633","97.1920700073242","97.3539733886719","97.5251693725586","97.8269424438477","97.9872207641602","98.1350402832031","98.2610092163086","98.6056518554688","98.6787796020508","98.7170028686523","98.7369918823242","98.8482971191406","99.1062927246094","99.2147521972656","99.2717437744141","99.3055877685547","99.393310546875","99.4496917724609","99.4732971191406","99.5185623168945","99.5515670776367","","",
"Lithuania","LTU","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.7084732055664","","","","","","","","","","","","99.7423782348633","","","","","","","","","","99.8666229248047","","","","","","","","","","99.9499969482422","",
"Luxembourg","LUX","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latvia","LVA","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.8209228515625","","","","","","","","","","","99.7833099365234","","","","","","","","","","","99.8701095581055","","","","","","","99.8600006103516","","","99.8600006103516","",
"Macao SAR, China","MAC","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","94.2051162719727","","","","","","","","","","","","","","","","","","","","99.8101577758789","","","","","99.6996612548828","","","","","99.6900787353516","","","","","99.8661727905273","","","","","99.9599990844727","",
"St. Martin (French part)","MAF","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","30.9509105682373","","","","","","","","","","","","45.9963607788086","","","","","","","","","","60.4928894042969","","","","69.8981475830078","72.1452407836914","","74.0342864990234","87.7834014892578","","","","","","97.4000015258789","","","98.2300033569336","",
"Monaco","MCO","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.7385330200195","","","","","","","","","","","99.6515731811523","","","","","99.9499969482422","","","","","","","99.8399963378906","","99.8155288696289","","","","","","","99.6999969482422","",
"Madagascar","MDG","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.1862335205078","","","","","56.4785308837891","","","","63.9670791625977","","","75.3038482666016","","","","","","79.1811904907227","","","80.2699966430664","",
"Maldives","MDV","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","87.1192779541016","","","","","","","","96.1760406494141","","","","","98.3154830932617","","","","","98.2986373901367","","","","","98.2986373901367","","","","","","99.3606491088867","","","","","","","","99.4395523071289","","99.0886306762695","","","","","99.3199996948242","",
"Middle East & North Africa","MEA","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","46.3111991882324","47.1462593078613","47.9911613464355","48.8768501281738","49.9028396606445","50.9951210021973","52.2167587280273","53.5185699462891","54.8753395080566","56.0627098083496","57.8661804199219","59.6341018676758","61.4318885803223","62.9909210205078","64.6621170043945","66.2693710327148","69.3118209838867","71.1076889038086","72.6129302978516","72.2919082641602","73.7248687744141","75.6876831054688","77.0573501586914","78.2040328979492","79.2392120361328","80.3184432983398","81.3012390136719","82.375617980957","83.5983428955078","83.9557113647461","84.8392791748047","85.4104537963867","86.2236099243164","87.0229263305664","87.8937835693359","85.3811492919922","85.8086166381836","85.8449630737305","89.7453765869141","90.4121017456055","91.629638671875","88.4643096923828","90.81201171875","91.6074981689453","87.7231674194336","88.0276489257813","88.3270797729492","","",
"Mexico","MEX","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","90.8609390258789","","","","","","","","","","94.9032135009766","","","","","","","","","","96.4823608398438","","97.2721099853516","","97.6079330444336","97.6279296875","97.6917190551758","98.1161117553711","98.3564224243164","98.3815994262695","98.4921264648438","98.5066604614258","99.0295715332031","98.6019134521484","99.079460144043","99.0149536132813","99.2072296142578","99.1683731079102","99.3884735107422","","99.1714172363281","","",
"Marshall Islands","MHL","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.7566986083984","","","","","","","","","","","",
"Middle income","MIC","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","64.7805709838867","64.9141387939453","65.322151184082","66.4550628662109","67.5776214599609","68.6873474121094","69.6999816894531","70.8888473510742","71.6603775024414","72.6803817749023","73.5629119873047","74.3800888061523","75.4860992431641","76.0098495483398","76.6532974243164","77.3524627685547","77.88623046875","78.5252304077148","78.9247131347656","79.5298690795898","80.1263809204102","80.7147598266602","82.2619400024414","82.9487991333008","83.5459365844727","83.6327133178711","84.2219085693359","84.9896011352539","85.6477584838867","86.3654937744141","86.3940963745117","87.4100494384766","87.2994537353516","88.2928314208984","88.4693298339844","88.6764526367188","88.9287033081055","89.7208480834961","90.2277221679688","90.8231735229492","91.0102462768555","91.6899490356445","91.9566116333008","91.9006881713867","92.297607421875","92.5300521850586","","",
"North Macedonia","MKD","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.5668716430664","","","","","","","","98.4853897094727","","","98.6900024414063","","","","","","99.3600006103516","98.5","","98.5","","","","","","","","",
"Mali","MLI","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","13.4746503829956","","","","","","","","","","","","","","","","","","","","","","16.8606700897217","","","","","","","","30.7984600067139","","","","33.9457092285156","29.6953907012939","","","","39.2077598571777","","","43.3981094360352","","38.452018737793","","",
"Malta","MLT","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","98.8707580566406","","","","","","","","","","97.8065338134766","","","","","","","","","","99.1107330322266","","","","","","99.3865737915039","","","","","","","99.5608825683594","","","99.629997253418","",
"Myanmar","MMR","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","81.3442001342773","","","","","","","","","","","","","","","","","93.4711837768555","","","","","","","","","","","","","","","","84.4137878417969","","","95.5529022216797","","","",
"Middle East & North Africa (excluding high income)","MNA","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","41.4719085693359","42.3761901855469","43.2728309631348","44.1868782043457","45.1045684814453","46.0627403259277","47.1720504760742","48.3339500427246","49.6587982177734","51.0235290527344","52.3849983215332","53.6496086120605","55.5857009887695","57.505729675293","59.4452209472656","61.1273002624512","62.8516616821289","64.5110321044922","67.7523880004883","69.6223678588867","71.2384872436523","70.7942886352539","72.2899627685547","74.3736419677734","75.7884063720703","76.9697875976563","77.7446365356445","78.8713302612305","79.9067077636719","81.0183486938477","82.305778503418","82.7468109130859","83.6850204467773","84.2724685668945","85.1069793701172","85.929557800293","86.8409423828125","83.9757690429688","84.4048614501953","84.2523193359375","88.6059036254883","89.3454132080078","90.7079467773438","87.1615219116211","89.7818832397461","90.6702880859375","86.2977523803711","86.6480865478516","86.990348815918","","",
"Montenegro","MNE","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","98.2852096557617","","","","","","","","","","98.9892120361328","","","","","","","","","","","","99.3606033325195","","99.2099990844727","","","","","","99.0526123046875","","99.7600021362305","","","","","98.9700012207031","","","98.9100036621094","",
"Mongolia","MNG","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.4319381713867","","","","","98.2699966430664","","","","","98.9087371826172","","","100","","","","","","","99.2256088256836","","",
"Northern Mariana Islands","MNP","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","25.1153907775879","","","","","","","","","","","","","","","","","36.553108215332","","","","","","50.0389099121094","","","","","39.4500007629395","56.5400505065918","","","","","","62.6669883728027","","65.4897689819336","","","","69.0500030517578","",
"Mauritania","MRT","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.4837112426758","","","","","","","47.7123908996582","","","","57.6500015258789","","68.0510635375977","","","","56.7607192993164","","","","75.0299987792969","",
"Mauritius","MUS","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.7059020996094","","","","","","","","","","95.3619003295898","","","","","","","","","","","98.5759201049805","","","","","","","","","","99.5800018310547","",
"Malawi","MWI","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.1280708312988","","","","","","","","","","","70.7007217407227","","","","","","","","72.2300033569336","","","","69.9817428588867","","","","73.3324203491211","73.3858032226563","","","","","","78.9800033569336","",
"Malaysia","MYS","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","86.5314788818359","","","","","","","","","","","95.2221374511719","","","","","","","","","97.2677230834961","","","","","","","","","","98.4582595825195","","","","","","97.8576126098633","97.4384384155273","97.0185317993164","96.9759063720703","","","",
"North America","NAC","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.5393524169922","99.5420989990234","99.5439376831055","","","","","","","","","","","","","","","","","",
"Namibia","NAM","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.4171600341797","","","","","","","","","90.6500015258789","93.6325378417969","","","","","","90.6154327392578","","","","95.346321105957","","96.0899963378906","","","","","96.1984405517578","","","96.620002746582","",
"New Caledonia","NCL","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","97.9615783691406","","","","","","","","","","","","","98.8609924316406","","","","","","","99.1420364379883","","","","","","","","","","99.1999969482422","","","","","","","","99.3000030517578","","","","","","","","",
"Niger","NER","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.2335500717163","","","","23.1974296569824","11.1700000762939","","","","","","31.6439094543457","","","","","","35.560001373291","","","39.310001373291","",
"Nigeria","NGA","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.4877815246582","","","","","","","","","","","","60.5093688964844","","","74.5044021606445","70.1800003051758","57.9538917541504","","","79.8399963378906","","70.75","","","","","68.2626266479492","","","","",
"Nicaragua","NIC","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.8178787231445","","","","88.8424835205078","","","","","","","","","","93.601936340332","","","","","","","",
"Netherlands","NLD","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Norway","NOR","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nepal","NPL","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","14.966609954834","","","","","","","","","","32.6664390563965","","","","","","","","","","60.1437911987305","","","","","70.629997253418","","","","","80.2068328857422","","","87.3399963378906","","","","90.8834686279297","92.2299957275391","","93.25","",
"Nauru","NRU","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"OECD members","OED","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.0229187011719","98.1212463378906","98.1803283691406","98.2623672485352","98.2978591918945","","","","","","","","","","","","","","","","",
"Oman","OMN","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.6614532470703","","","","","97.6249771118164","","98.1650695800781","","","","99.0566177368164","98.7533187866211","98.9804000854492","98.9563827514648","98.9794311523438","","","","",
"Other small states","OSS","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","81.5401000976563","81.8481063842773","82.0935516357422","82.5825576782227","83.1302719116211","83.6845626831055","83.9536666870117","84.2815093994141","84.4979705810547","84.7219314575195","84.8914184570313","85.0765914916992","85.4809494018555","85.9420471191406","86.2501068115234","86.619987487793","86.859489440918","87.3136367797852","87.6151580810547","87.8196411132813","88.1618423461914","88.5111923217773","88.0968017578125","87.6443099975586","88.087158203125","86.9317321777344","86.1914978027344","86.7396392822266","87.248779296875","87.7707138061523","88.2133102416992","88.977180480957","89.4194183349609","89.8343200683594","90.155029296875","90.5597686767578","90.987419128418","","",
"Pakistan","PAK","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","23.8329601287842","","","","","","","","","","","","","","","","","43.1140518188477","","","","","","","53.0885581970215","58.3705596923828","56.7849617004395","61.2499198913574","61.4626617431641","62.2983703613281","63.1368103027344","64.4740982055664","63.4379997253418","65.5477905273438","","","67.5371322631836","64.3500518798828","65.1855773925781","","","",
"Panama","PAN","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","96.2839584350586","","","","","","","","","","94.7777633666992","","","","","","","","","","95.6227264404297","","","","","","","","","","97.3368682861328","","","99.129997253418","","","","","98.8742904663086","98.8590087890625","","","",
"Peru","PER","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","89.7637176513672","","","","","","","","","","","","93.786247253418","","","","","","","95.9899978637695","","","","95.6560211181641","96.2877807617188","96.9576416015625","96.7052307128906","97.9000015258789","","","","98.6757507324219","","98.7896575927734","98.7729034423828","98.6722030639648","98.8530807495117","98.9669723510742","","99.3514862060547","","",
"Philippines","PHL","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","92.4690322875977","","","","","","","","","","96.8777389526367","","","","96.2819366455078","","","","","","95.7202835083008","","","96.5805892944336","","","","","98.4915237426758","","","","","98.8154296875","","99.266731262207","","","","98.8929061889648","","","",
"Palau","PLW","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","94.3577270507813","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.8294982910156","","99.1705093383789","","","","","","","",
"Papua New Guinea","PNG","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.0581283569336","","","","","","","","","","71.4000015258789","","","","","","","","","","","","",
"Poland","POL","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","99.8158111572266","","","","","","","","","","99.8158111572266","","","","","","","","","","99.8158111572266","","","","","","","","","","99.8158111572266","","","","","","","","","","","","","99.9000015258789","",
"Pre-demographic dividend","PRE","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","53.5698013305664","54.7308082580566","55.5297508239746","56.4941101074219","57.3133506774902","57.4607200622559","57.7622604370117","58.4556083679199","59.147159576416","59.4354209899902","60.2221603393555","61.0256805419922","60.8805313110352","61.5985488891602","58.3582801818848","59.1067085266113","59.780460357666","60.3545989990234","60.772518157959","60.1374397277832","61.2780990600586","57.8037490844727","58.0799293518066","56.9961814880371","58.2359313964844","60.901050567627","63.963451385498","64.8425979614258","66.3318481445313","65.7562484741211","68.3327713012695","69.62451171875","68.8620910644531","69.5198364257813","70.0563583374023","","",
"Puerto Rico","PRI","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","94.3973617553711","","","","","","","","","","94.1121292114258","","","","","","","","","","","","","","","","","","","","98.8541870117188","","","","","","","92.3897018432617","","","","92.4000015258789","",
"Korea, Dem. People's Rep.","PRK","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.9997863769531","","","","","","","","","","99.9997863769531","","","","",
"Portugal","PRT","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","98.2221069335938","","","","","","","","","","99.2578735351563","","","","","","","","","","","","","","","","","","","","99.4796371459961","","","","","","","99.7015609741211","","","99.75","",
"Paraguay","PRY","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","89.0011978149414","","","","","","","","","","95.3614273071289","","","","","","","","","","","","","","","98.7791595458984","98.232307434082","98.9882736206055","98.7288208007813","","98.1037673950195","99.2045974731445","98.4634094238281","98.9689025878906","98.7038116455078","","98.8678436279297","98.684196472168","98.6576232910156","","",
"West Bank and Gaza","PSE","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.1860961914063","","","","","","","98.8811416625977","","99.1467437744141","98.9918365478516","99.0413284301758","99.2256774902344","99.2444763183594","99.3616104125977","99.2275695800781","99.274658203125","99.3194427490234","99.2718887329102","99.3050537109375","99.3706207275391","99.3823928833008","99.2968826293945","99.2450180053711","","",
"Pacific island small states","PSS","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.1204605102539","95.1475830078125","95.2542724609375","95.3761215209961","95.5127716064453","95.6043014526367","95.7355728149414","95.8739624023438","96.0224380493164","96.1497192382813","96.2517471313477","96.3650131225586","96.4568786621094","96.5402908325195","96.6328582763672","96.7009201049805","96.7989196777344","96.8915328979492","96.9942092895508","","97.2416534423828","97.2846908569336","97.3235626220703","97.3633804321289","97.3777084350586","97.3692016601563","","","","","","","",
"Post-demographic dividend","PST","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"French Polynesia","PYF","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","91.2305221557617","","","","","","","","","","","95.8093109130859","","","","","","","96.9250183105469","","","98.9652481079102","95.3259811401367","96.0401916503906","96.2904586791992","97.2424697875977","97.8275527954102","95.7988128662109","96.348518371582","","97.2647705078125","96.1146621704102","","","","","",
"Romania","ROU","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.0320892333984","","","","","","","","","","97.7795181274414","","","","","","","","","98.9762191772461","","","","","","","99.4396820068359","","","99.5","",
"Russian Federation","RUS","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.7494583129883","","","","","","","","","","","","","99.7712783813477","","","","","","","","99.7580184936523","","","","","","","","99.7490921020508","","99.6999969482422","","",
"Rwanda","RWA","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","44.6915893554688","","","","","","","","","","","","","","","","","","","","","","76.8625793457031","","","","","68.2099990844727","","","","","77.9724578857422","","83.4873886108398","","86.2622528076172","85.7399978637695","","","88.501823425293","","","90.3000030517578","",
"South Asia","SAS","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","32.9478187561035","32.927360534668","34.0032196044922","35.0709991455078","36.1312294006348","37.0867309570313","37.8416786193848","38.9812393188477","40.0460014343262","41.1304206848145","42.2243118286133","43.3308906555176","44.3812484741211","42.2876815795898","43.9725112915039","45.6061515808105","46.8923988342285","48.6907997131348","50.1968688964844","51.8873481750488","53.5706405639648","55.2066307067871","56.6238708496094","59.3942489624023","61.2910385131836","63.0538291931152","64.5262298583984","66.3443069458008","67.6276702880859","69.2514572143555","69.3951263427734","71.6255493164063","72.3124237060547","74.9633407592773","76.4450607299805","77.2661514282227","78.5815505981445","79.8096771240234","81.4715423583984","82.7129516601563","84.1596221923828","85.6395874023438","86.3133087158203","86.0953369140625","86.8623199462891","87.5503921508789","","",
"Saudi Arabia","SAU","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.0738296508789","","","","","","","","93.7130584716797","","","","94.6757125854492","","","","","","","","","99.1369934082031","","","","99.2804412841797","","","99.4473114013672","","",
"Sudan","SDN","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.3313827514648","","","","","","","","62.7171592712402","","64.8099975585938","","","","100","","","","73.4899978637695","","","","",
"Senegal","SEN","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.0347499847412","","","","","","","","","","","","","","40.9683685302734","","","34.0099983215332","44.5401611328125","","","54.6154594421387","","58.743709564209","","51.1530799865723","51.060001373291","55.7799987792969","","63.5027084350586","","","","73","",
"Singapore","SGP","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","96.159538269043","","","","","","","","","","99.084358215332","","","","","","","","","","99.6045074462891","","","","","","","","","","99.7666702270508","99.8805923461914","99.8929595947266","99.901008605957","99.9038925170898","99.8381195068359","99.9405136108398","99.9401397705078","99.9423675537109","99.9429016113281","99.7870178222656","","",
"Solomon Islands","SLB","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sierra Leone","SLE","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.3575210571289","37.1500015258789","","","41.2999992370605","","49.4599990844727","","","50.8570899963379","","","","","62.69921875","","","69.5999984741211","",
"El Salvador","SLV","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.9478912353516","","","","","","","","","","","","","","95.4533386230469","93.8894882202148","96.4833068847656","95.3235626220703","96.3857421875","96.9458923339844","","97.5001907348633","100","98.4337387084961","98.2787170410156","98.1496429443359","98.2106781005859","98.6868362426758","98.7235717773438","","",
"San Marino","SMR","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","10.460000038147","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.7900009155273","","","","","","","","","","69.8099975585938","","","","","","",
"Serbia","SRB","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.3177185058594","","99.629997253418","","","","","99.9100036621094","99.2699127197266","","","99.8300018310547","","99.7246780395508","","","99.9994201660156","","","",
